"time","device_id","lat","lng","accuracy","activity_1","activity_1_conf","activity_2","activity_2_conf","activity_3","activity_3_conf"
"2016-08-26 13:44:52.635",2,60.160626,24.884821,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:44:55.715",5,60.206283,25.044705,5,"STILL",85,"IN_VEHICLE",8,"UNKNOWN",5
"2016-08-26 13:44:57.882",1,60.169176,24.934379,16,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:45:00.265",8,60.210837,25.080503,6,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:02.803",2,60.16051,24.88372,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:45:10.645",8,60.210765,25.08038,8,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:12.054",4,60.180593,24.949483,29,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:19.879",1,60.168947,24.934516,12,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:45:21.062",8,60.210932,25.079649,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:23.8",2,60.160499,24.883111,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:45:27.434",4,60.180593,24.949483,183.335998535156,"IN_VEHICLE",60,"STILL",29,"UNKNOWN",8
"2016-08-26 13:45:28.679",5,60.206258,25.044799,5,"STILL",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:45:30.879",1,60.168759,24.934885,11,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:45:31.513",8,60.210877,25.079524,4,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:33.804",2,60.1604,24.881646,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:45:38.689",5,60.206303,25.044705,5,"STILL",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:45:39.611",6,60.238722,25.109801,10,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:40.884",1,60.168791,24.935297,13,"UNKNOWN",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:45:41.587",3,60.181083,24.949708,166.656997680664,"IN_VEHICLE",77,"UNKNOWN",15,"ON_BICYCLE",8
"2016-08-26 13:45:42.345",8,60.210769,25.079421,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:43.806",2,60.160392,24.879992,16,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:45:49.608",6,60.238743,25.109979,10,"WALKING",62,"ON_BICYCLE",23,"UNKNOWN",15
"2016-08-26 13:45:49.707",5,60.206386,25.044428,5,"UNKNOWN",37,"WALKING",33,"ON_BICYCLE",19
"2016-08-26 13:45:52.795",8,60.210699,25.079348,4,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:45:53.222",4,60.181109,24.949712,168.981002807617,"STILL",82,"IN_VEHICLE",8,"UNKNOWN",8
"2016-08-26 13:45:54.633",2,60.160461,24.879364,13,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 13:46:00.686",5,60.206477,25.044179,5,"UNKNOWN",37,"WALKING",33,"ON_BICYCLE",19
"2016-08-26 13:46:01.878",1,60.169122,24.935861,12,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 13:46:04.638",2,60.160496,24.879616,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:46:09.637",6,60.238683,25.110225,10,"WALKING",62,"ON_BICYCLE",23,"UNKNOWN",15
"2016-08-26 13:46:10.688",5,60.206527,25.043924,5,"UNKNOWN",37,"WALKING",33,"ON_BICYCLE",19
"2016-08-26 13:46:11.887",1,60.169386,24.936337,11,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 13:46:13.592",8,60.210712,25.078863,7,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:46:15.629",2,60.160799,24.877262,16,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:46:20.602",6,60.238929,25.110334,10,"STILL",42,"UNKNOWN",31,"WALKING",12
"2016-08-26 13:46:21.683",5,60.206574,25.043643,5,"ON_BICYCLE",52,"WALKING",39,"IN_VEHICLE",8
"2016-08-26 13:46:22.885",1,60.169381,24.936432,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:46:24.021",8,60.2106,25.07843,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:25.634",2,60.160928,24.87577,18,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:46:31.616",3,60.169512,24.948076,37.5,"IN_VEHICLE",85,"UNKNOWN",15,"UNKNOWN",0
"2016-08-26 13:46:31.683",5,60.20661,25.043397,5,"ON_BICYCLE",54,"WALKING",38,"IN_VEHICLE",8
"2016-08-26 13:46:32.884",1,60.16936,24.936452,13,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:46:34.049",4,60.181142,24.94974,189.498001098633,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:34.272",8,60.210523,25.078344,8,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:41.683",5,60.206647,25.043148,5,"ON_BICYCLE",69,"WALKING",23,"IN_VEHICLE",8
"2016-08-26 13:46:42.037",3,60.168959,24.948176,40.5,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:45.308",8,60.210421,25.078325,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:45.818",2,60.161014,24.874486,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:46:49.152",4,60.168959,24.948176,122.800003051758,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 13:46:52.685",5,60.206707,25.042913,5,"ON_BICYCLE",69,"WALKING",23,"IN_VEHICLE",8
"2016-08-26 13:46:52.928",3,60.170102,24.946269,29,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:53.888",1,60.169581,24.93714,12,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:46:55.958",8,60.210327,25.078243,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:46:56.633",2,60.161302,24.871803,28,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:00.409",4,60.170612,24.94625,53,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:47:03.675",5,60.206645,25.043118,5,"ON_BICYCLE",69,"WALKING",23,"IN_VEHICLE",8
"2016-08-26 13:47:04.885",1,60.169886,24.938467,12,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:47:06.591",8,60.210231,25.078232,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:47:06.646",2,60.161427,24.869401,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:07.4",3,60.170335,24.941058,132.190994262695,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 13:47:13.709",5,60.206582,25.043393,5,"WALKING",62,"ON_BICYCLE",31,"RUNNING",8
"2016-08-26 13:47:14.886",1,60.170308,24.939276,13,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:47:16.67",2,60.161795,24.866859,20,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:17.105",8,60.210145,25.078014,7,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:47:17.608",3,60.170674,24.947065,48.7760009765625,"IN_VEHICLE",46,"WALKING",31,"UNKNOWN",15
"2016-08-26 13:47:24.682",5,60.206492,25.043674,5,"WALKING",62,"ON_BICYCLE",31,"RUNNING",8
"2016-08-26 13:47:24.885",1,60.170481,24.940246,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:26.655",2,60.16208,24.864522,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:28.105",8,60.210088,25.077831,4,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:47:30.411",4,60.171167,24.947278,27.7269992828369,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:47:32.809",3,60.170974,24.947239,45,"WALKING",64,"UNKNOWN",15,"IN_VEHICLE",8
"2016-08-26 13:47:34.684",5,60.206418,25.04391,5,"WALKING",62,"ON_BICYCLE",31,"RUNNING",8
"2016-08-26 13:47:35.881",1,60.170425,24.940947,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:37.479",2,60.162165,24.861732,13,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:44.686",5,60.206378,25.044131,5,"WALKING",54,"ON_BICYCLE",46,"UNKNOWN",0
"2016-08-26 13:47:48.477",2,60.162727,24.860366,18,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:47:50.934",4,60.171165,24.947273,28.0139999389648,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:47:54.685",5,60.206319,25.044367,5,"WALKING",62,"ON_BICYCLE",38,"UNKNOWN",0
"2016-08-26 13:47:56.886",1,60.170407,24.94102,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:47:59.435",8,60.210065,25.077777,3.90000009536743,"UNKNOWN",37,"IN_VEHICLE",25,"WALKING",15
"2016-08-26 13:48:05.675",5,60.206252,25.044619,5,"WALKING",54,"ON_BICYCLE",46,"UNKNOWN",0
"2016-08-26 13:48:09.476",2,60.162692,24.859092,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:48:15.679",5,60.206184,25.04486,5,"WALKING",62,"ON_BICYCLE",38,"UNKNOWN",0
"2016-08-26 13:48:19.651",2,60.163462,24.858912,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:48:24.063",3,60.17129,24.947415,49.4720001220703,"IN_VEHICLE",85,"STILL",15,"UNKNOWN",0
"2016-08-26 13:48:25.697",5,60.206134,25.045054,5,"WALKING",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:48:27.886",1,60.170411,24.942188,13,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:48:30.65",2,60.163688,24.860852,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:48:38.881",1,60.170478,24.943189,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:48:41.123",8,60.210023,25.07769,3.90000009536743,"UNKNOWN",60,"STILL",27,"IN_VEHICLE",12
"2016-08-26 13:48:41.469",2,60.163015,24.859812,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:48:48.884",1,60.170475,24.943384,11,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:48:51.291",8,60.21002,25.077687,3.90000009536743,"IN_VEHICLE",97,"WALKING",3,"UNKNOWN",0
"2016-08-26 13:48:51.645",2,60.163537,24.856907,14,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:02.471",2,60.164293,24.852714,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:12.47",2,60.165056,24.848934,11,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:18.76",5,60.205791,25.044194,20,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:22.643",2,60.165704,24.845127,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:23.07",8,60.209811,25.07708,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:26.473",3,60.171402,24.947524,38.0460014343262,"WALKING",36,"IN_VEHICLE",28,"UNKNOWN",17
"2016-08-26 13:49:29.673",5,60.205672,25.044433,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:33.472",2,60.166335,24.841996,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:33.506",8,60.209486,25.076185,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:36.627",6,60.23589,25.083516,30,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:40.665",5,60.205616,25.044375,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:44.318",8,60.209303,25.075628,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:44.466",2,60.166399,24.841774,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:47.605",6,60.235694,25.083008,15,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:54.47",2,60.166462,24.841359,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:49:54.897",8,60.20966,25.075335,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:49:57.615",6,60.235636,25.082556,15,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:01.685",5,60.205493,25.044365,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:04.471",2,60.166822,24.839476,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:50:04.996",8,60.209958,25.0754,11,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 13:50:12.677",5,60.205528,25.044329,10,"STILL",45,"IN_VEHICLE",32,"UNKNOWN",19
"2016-08-26 13:50:14.643",2,60.16748,24.836907,3,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:50:17.631",6,60.23561,25.082384,5,"UNKNOWN",42,"ON_BICYCLE",23,"WALKING",23
"2016-08-26 13:50:23.141",3,60.172117,24.947504,54.757999420166,"WALKING",54,"UNKNOWN",23,"ON_BICYCLE",15
"2016-08-26 13:50:24.648",2,60.168207,24.833588,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:26.332",8,60.210133,25.07513,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:30.591",4,60.172069,24.947749,30,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:32.674",3,60.171413,24.94728,30,"WALKING",50,"UNKNOWN",31,"ON_BICYCLE",12
"2016-08-26 13:50:33.663",5,60.205559,25.044245,5,"STILL",85,"IN_VEHICLE",8,"ON_BICYCLE",8
"2016-08-26 13:50:34.657",2,60.168797,24.830212,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:35.807",1,60.170563,24.943363,188,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:37.105",8,60.209646,25.073607,9,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:38.652",6,60.235539,25.082191,5,"WALKING",46,"UNKNOWN",33,"ON_BICYCLE",19
"2016-08-26 13:50:41.3",4,60.171816,24.947994,6,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:42.69",3,60.171901,24.947478,15,"WALKING",50,"UNKNOWN",31,"ON_BICYCLE",12
"2016-08-26 13:50:45.672",2,60.169232,24.826732,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:45.888",1,60.170657,24.943996,20,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:47.655",8,60.209154,25.071462,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:53.679",5,60.205503,25.044403,5,"STILL",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:56.647",2,60.169887,24.8247,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:56.882",1,60.171257,24.946511,34,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:50:58.762",8,60.208989,25.068805,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:50:59.628",6,60.235596,25.082027,5,"WALKING",46,"UNKNOWN",33,"ON_BICYCLE",19
"2016-08-26 13:51:02.346",4,60.171953,24.947657,24,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:03.679",5,60.205475,25.044319,5,"STILL",92,"IN_VEHICLE",8,"UNKNOWN",0
"2016-08-26 13:51:06.653",2,60.170814,24.824969,7,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:51:09.587",8,60.208784,25.066114,11,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:16.885",1,60.171616,24.947786,47,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:51:17.651",2,60.171955,24.826218,8,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:51:20.114",8,60.208774,25.063463,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:26.892",1,60.171857,24.947758,15,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:51:28.472",2,60.17334,24.826909,5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:51:30.262",8,60.209282,25.061362,11,"IN_VEHICLE",92,"ON_BICYCLE",8,"UNKNOWN",0
"2016-08-26 13:51:30.649",6,60.2355,25.082149,5,"WALKING",72,"UNKNOWN",15,"ON_BICYCLE",8
"2016-08-26 13:51:34.357",4,60.172021,24.947709,7,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:35.674",5,60.205471,25.044415,5,"STILL",85,"IN_VEHICLE",15,"UNKNOWN",0
"2016-08-26 13:51:35.735",3,60.171978,24.947337,6,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:37.889",1,60.171903,24.947746,10,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:51:39.478",2,60.174605,24.827464,4,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 13:51:41.143",8,60.209591,25.059294,11,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:41.645",6,60.235398,25.08226,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:44.706",4,60.172049,24.947771,6,"WALKING",87,"ON_BICYCLE",5,"UNKNOWN",5
"2016-08-26 13:51:48.884",1,60.17194,24.94771,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:51:50.481",2,60.17582,24.828099,4,"ON_BICYCLE",75,"IN_VEHICLE",5,"STILL",5
"2016-08-26 13:51:51.272",8,60.209831,25.058251,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:51:58.891",1,60.172004,24.947708,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:00.474",2,60.176507,24.828703,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:01.838",8,60.210168,25.058513,9,"IN_VEHICLE",77,"UNKNOWN",15,"WALKING",8
"2016-08-26 13:52:06.387",4,60.172067,24.947596,7,"WALKING",87,"ON_BICYCLE",5,"UNKNOWN",5
"2016-08-26 13:52:10.477",2,60.177113,24.82927,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:17.894",3,60.171849,24.947392,12,"UNKNOWN",33,"WALKING",27,"IN_VEHICLE",17
"2016-08-26 13:52:18.912",1,60.171928,24.947516,12,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:20.658",2,60.177799,24.830705,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:23.241",8,60.210531,25.05882,10,"IN_VEHICLE",92,"STILL",8,"UNKNOWN",0
"2016-08-26 13:52:28.19",3,60.17171,24.947565,13,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:52:29.896",1,60.171768,24.947312,6,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:52:31.643",2,60.178764,24.832141,9,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:33.279",8,60.211399,25.059461,11,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:52:37.358",4,60.172087,24.94745,8,"WALKING",48,"STILL",18,"UNKNOWN",15
"2016-08-26 13:52:38.925",3,60.171597,24.947577,12,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:52:40.886",1,60.1717,24.947228,5,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:52:42.471",2,60.179507,24.83405,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:44.112",8,60.21257,25.059836,10,"IN_VEHICLE",54,"ON_BICYCLE",31,"UNKNOWN",8
"2016-08-26 13:52:44.639",6,60.23529,25.082246,5,"UNKNOWN",77,"ON_BICYCLE",10,"WALKING",6
"2016-08-26 13:52:49.845",3,60.171449,24.947501,14,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:52:51.884",1,60.171652,24.947247,4,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:52:52.65",2,60.179584,24.834327,10,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:52:54.408",8,60.213697,25.059558,10,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 13:52:54.646",6,60.235193,25.08241,96,"WALKING",57,"STILL",31,"IN_VEHICLE",5
"2016-08-26 13:53:00.72",3,60.171089,24.947282,19,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:01.896",1,60.171566,24.947143,5,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:53:05.608",6,60.235081,25.082605,15,"WALKING",92,"RUNNING",8,"UNKNOWN",0
"2016-08-26 13:53:05.774",8,60.214796,25.058791,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:10.728",3,60.170492,24.947097,19,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:12.878",1,60.171513,24.947142,4,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:53:15.645",6,60.234904,25.082953,10,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:16.591",8,60.215223,25.058533,9,"IN_VEHICLE",92,"UNKNOWN",8,"UNKNOWN",0
"2016-08-26 13:53:18.363",4,60.172027,24.94742,6,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:22.894",1,60.171472,24.94723,6,"WALKING",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:53:24.468",2,60.179625,24.83441,10,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:53:26.638",6,60.234936,25.0832,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:27.298",8,60.215766,25.057655,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:31.921",3,60.170776,24.94653,28,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:33.881",1,60.171484,24.947275,8,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:53:34.474",2,60.179747,24.8348,9,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:53:36.65",6,60.235016,25.08339,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:38.151",8,60.216582,25.056079,13,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:41.904",3,60.170905,24.946248,19,"WALKING",92,"STILL",8,"UNKNOWN",0
"2016-08-26 13:53:45.467",2,60.180703,24.834035,7,"STILL",75,"IN_VEHICLE",5,"ON_BICYCLE",5
"2016-08-26 13:53:47.646",6,60.235075,25.083573,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:48.157",8,60.217349,25.053788,11,"IN_VEHICLE",77,"ON_BICYCLE",23,"UNKNOWN",0
"2016-08-26 13:53:49.372",4,60.172038,24.947419,17,"IN_VEHICLE",29,"UNKNOWN",29,"STILL",18
"2016-08-26 13:53:55.566",2,60.181824,24.833657,7,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:53:58.251",8,60.217907,25.051398,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:53:58.634",6,60.235165,25.083772,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:03.731",3,60.170641,24.945895,19,"WALKING",92,"STILL",8,"UNKNOWN",0
"2016-08-26 13:54:05.637",2,60.181944,24.833655,5,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:54:08.305",8,60.218264,25.04943,10,"IN_VEHICLE",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:08.636",6,60.235239,25.083961,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:14.741",3,60.17074,24.945554,13,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:15.651",2,60.182177,24.833344,4,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:54:18.642",6,60.235294,25.084177,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:18.871",8,60.218309,25.049038,10,"IN_VEHICLE",77,"STILL",23,"UNKNOWN",0
"2016-08-26 13:54:24.761",3,60.170825,24.945217,12,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:25.998",4,60.172282,24.946575,48.0769996643066,"TILTING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:26.648",2,60.182989,24.831866,3,"IN_VEHICLE",75,"ON_BICYCLE",5,"STILL",5
"2016-08-26 13:54:29.63",6,60.23534,25.084475,5,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
"2016-08-26 13:54:34.923",3,60.170875,24.944935,11,"WALKING",100,"UNKNOWN",0,"UNKNOWN",0
